ID Rejsu,ID Okrętu,Nazwa Okrętu,Miejsce Zdarzenia,Rodzaj Zdarzenia,Uszkodzenia
2081,328,Złoty Pstrąg,Q6,Sztorm,20%
2081,328,Złoty Pstrąg,P8,Rekiny,7%
2081,328,Złoty Pstrąg,P9,Sztorm,20%
2083,206,Niebieski Szprot,Q3,Smok,10%
2083,206,Niebieski Szprot,Q3,Rekiny,0%
2084,201,Turkusowy Mintaj,G6,Rekiny,5%
2084,201,Turkusowy Mintaj,G6,Sztorm,15%
2084,201,Turkusowy Mintaj,F7,Harpie,0%
2084,201,Turkusowy Mintaj,F7,Kraken,10%
2084,201,Turkusowy Mintaj,F7,Rekiny,5%
2085,212,Brązowy Mintaj,H4,Harpie,0%
2085,212,Brązowy Mintaj,N2,Piraci,0%
2085,212,Brązowy Mintaj,N2,Sztorm,0%
2085,212,Brązowy Mintaj,O2,Piraci,0%
2086,203,Niebieski Łosoś,E2,Syreny,0%
2086,203,Niebieski Łosoś,G3,Harpie,20%
2086,203,Niebieski Łosoś,G3,Sztorm,0%
2087,287,Brunatny Dorsz,Q9,Harpie,10%
2087,287,Brunatny Dorsz,Q8,Rekiny,5%
2087,287,Brunatny Dorsz,Q9,Mielizna,15%
2088,286,Purpurowy Dorsz,I12,Harpie,7%
2088,286,Purpurowy Dorsz,I11,Harpie,0%
2089,289,Kolorowy Tuńczyk,H6,Sztorm,10%
2089,289,Kolorowy Tuńczyk,H5,Harpie,10%
2090,320,Złoty Śledź,I7,Sztorm,0%
2091,276,Turkusowy Szczupak,N4,Sztorm,5%
2091,276,Turkusowy Szczupak,M4,Sztorm,10%
2091,276,Turkusowy Szczupak,K4,Harpie,5%
2091,276,Turkusowy Szczupak,K4,Rekiny,0%
2091,276,Turkusowy Szczupak,J4,Rekiny,5%
2092,190,Zielony Szczupak,P7,Harpie,0%
2092,190,Zielony Szczupak,Q7,Rekiny,0%
2092,190,Zielony Szczupak,Q5,Piraci,14%
2092,190,Zielony Szczupak,Q3,Sztorm,7%
2093,212,Brązowy Mintaj,O2,Harpie,0%
2093,212,Brązowy Mintaj,L4,Piraci,44%
2093,212,Brązowy Mintaj,L4,Sztorm,4%
2093,212,Brązowy Mintaj,K4,Piraci,0%
2093,212,Brązowy Mintaj,K4,Rekiny,0%
2093,212,Brązowy Mintaj,H4,Piraci,20%
2095,153,Fioletowy Karp,H4,Sztorm,10%
2095,153,Fioletowy Karp,L2,Harpie,5%
2096,225,Barwny Leszcz,G5,Sztorm,25%
2097,304,Tęczowy Pstrąg,H4,Harpie,0%
2097,304,Tęczowy Pstrąg,H4,Smok,27%
2099,285,Zielony Węgorz,N12,Kraken,60%
2099,285,Zielony Węgorz,N12,Rekiny,0%
2100,296,Pomarańczowy Morszczuk,Q10,Piraci,20%
2100,296,Pomarańczowy Morszczuk,Q8,Sztorm,30%
2100,296,Pomarańczowy Morszczuk,R7,Rekiny,0%
2100,296,Pomarańczowy Morszczuk,R6,Rekiny,0%
2100,296,Pomarańczowy Morszczuk,Q4,Harpie,20%
2101,307,Fioletowy Halibut,P11,Harpie,0%
2101,307,Fioletowy Halibut,N13,Sztorm,17%
2101,307,Fioletowy Halibut,M13,Piraci,14%
2101,307,Fioletowy Halibut,L13,Mielizna,7%
2101,307,Fioletowy Halibut,L13,Rekiny,0%
2101,307,Fioletowy Halibut,K13,Rekiny,10%
2102,311,Czerwony Sandacz,M10,Sztorm,0%
2102,311,Czerwony Sandacz,L10,Ogień,0%
2102,311,Czerwony Sandacz,L9,Sztorm,10%
2102,311,Czerwony Sandacz,K8,Rekiny,10%
2102,311,Czerwony Sandacz,K7,Rekiny,5%
2102,311,Czerwony Sandacz,J7,Smok,20%
2104,239,Czarny Tuńczyk,K13,Piraci,0%
2104,239,Czarny Tuńczyk,K13,Rekiny,0%
2104,239,Czarny Tuńczyk,L13,Harpie,4%
2104,239,Czarny Tuńczyk,L12,Rekiny,4%
2104,239,Czarny Tuńczyk,M11,Piraci,14%
2104,239,Czarny Tuńczyk,M11,Kraken,14%
2104,239,Czarny Tuńczyk,M11,Rekiny,0%
2104,239,Czarny Tuńczyk,M11,Smok,17%
2104,239,Czarny Tuńczyk,N9,Harpie,0%
2104,239,Czarny Tuńczyk,N8,Mielizna,7%
2104,239,Czarny Tuńczyk,P4,Piraci,17%
2104,239,Czarny Tuńczyk,Q3,Rekiny,4%
2105,325,Turkusowy Halibut,I13,Piraci,0%
2105,325,Turkusowy Halibut,H11,Rekiny,0%
2105,325,Turkusowy Halibut,H12,Sztorm,20%
2106,327,Czarny Szprot,I11,Harpie,0%
2107,51,Szary Węgorz,N2,Piraci,30%
2107,51,Szary Węgorz,M4,Harpie,0%
2107,51,Szary Węgorz,M4,Rekiny,4%
2107,51,Szary Węgorz,L7,Mielizna,14%
2107,51,Szary Węgorz,K10,Piraci,0%
2107,51,Szary Węgorz,K10,Sztorm,0%
2107,51,Szary Węgorz,J12,Piraci,0%
2107,51,Szary Węgorz,J12,Sztorm,14%
2108,340,Czarny Szczupak,K4,Kraken,14%
2109,215,Turkusowy Sandacz,J5,Harpie,0%
2109,215,Turkusowy Sandacz,J5,Sztorm,7%
2109,215,Turkusowy Sandacz,K5,Rekiny,0%
2109,215,Turkusowy Sandacz,J4,Piraci,0%
2110,219,Czarny Karp,G6,Harpie,0%
2110,219,Czarny Karp,G8,Syreny,20%
2110,219,Czarny Karp,G9,Kraken,20%
2110,219,Czarny Karp,G9,Rekiny,5%
2110,219,Czarny Karp,G9,Rekiny,0%
2110,219,Czarny Karp,G10,Syreny,40%
2110,219,Czarny Karp,H11,Rekiny,10%
2112,265,Turkusowy Węgorz,P10,Sztorm,20%
2112,265,Turkusowy Węgorz,O10,Piraci,40%
2112,265,Turkusowy Węgorz,O10,Mielizna,5%
2112,265,Turkusowy Węgorz,O10,Rekiny,0%
2112,265,Turkusowy Węgorz,M10,Harpie,10%
2112,265,Turkusowy Węgorz,L9,Rekiny,0%
2112,265,Turkusowy Węgorz,K9,Harpie,5%
2112,265,Turkusowy Węgorz,K9,Rekiny,0%
2112,265,Turkusowy Węgorz,I8,Harpie,0%
2112,265,Turkusowy Węgorz,H6,Rekiny,0%
2113,341,Niebieski Jesiotr,M11,Harpie,10%
2113,341,Niebieski Jesiotr,M11,Sztorm,14%
2114,148,Turkusowy Pstrąg,K12,Piraci,10%
2114,148,Turkusowy Pstrąg,L11,Kraken,0%
2114,148,Turkusowy Pstrąg,M11,Rekiny,7%
2114,148,Turkusowy Pstrąg,O11,Rekiny,4%
2115,316,Złoty Węgorz,K12,Harpie,10%
2115,316,Złoty Węgorz,J13,Piraci,0%
2118,321,Barwny Szprot,P13,Harpie,10%
2118,321,Barwny Szprot,L13,Harpie,0%
2118,321,Barwny Szprot,L13,Mielizna,50%
2118,321,Barwny Szprot,K14,Mielizna,15%
2119,324,Tęczowy Mintaj,P8,Mielizna,35%
2119,324,Tęczowy Mintaj,Q10,Piraci,20%
2120,226,Pomarańczowy Śledź,Q9,Harpie,5%
2120,226,Pomarańczowy Śledź,Q9,Mielizna,15%
2120,226,Pomarańczowy Śledź,Q9,Sztorm,5%
2120,226,Pomarańczowy Śledź,Q8,Rekiny,5%
2120,226,Pomarańczowy Śledź,R7,Harpie,0%
2121,302,Tęczowy Leszcz,R13,Harpie,10%
2121,302,Tęczowy Leszcz,R13,Rekiny,10%
2121,302,Tęczowy Leszcz,S15,Harpie,10%
2122,317,Czarny Okoń,I12,Sztorm,7%
2122,317,Czarny Okoń,I10,Piraci,0%
2122,317,Czarny Okoń,I9,Rekiny,7%
2122,317,Czarny Okoń,I9,Rekiny,0%
2122,317,Czarny Okoń,I8,Syreny,0%
2122,317,Czarny Okoń,I7,Piraci,14%
2122,317,Czarny Okoń,I7,Syreny,50%
2123,342,Złoty Karp,R5,Harpie,5%
2123,342,Złoty Karp,Q6,Harpie,15%
2124,332,Kolorowy Szczupak,O3,Sztorm,0%
2124,332,Kolorowy Szczupak,L4,Kraken,54%
2124,332,Kolorowy Szczupak,L4,Sztorm,0%
2124,332,Kolorowy Szczupak,H4,Harpie,10%
2127,293,Szary Morszczuk,D5,Harpie,0%
2131,289,Kolorowy Tuńczyk,G8,Kraken,30%
2133,15,Tęczowy Łosoś,P12,Harpie,0%
2133,15,Tęczowy Łosoś,P13,Rekiny,7%
2133,15,Tęczowy Łosoś,O13,Rekiny,4%
2133,15,Tęczowy Łosoś,L13,Piraci,14%
2133,15,Tęczowy Łosoś,J14,Piraci,24%
2134,249,Biały Morszczuk,O11,Harpie,0%
2134,249,Biały Morszczuk,N11,Piraci,24%
2135,339,Barwny Mintaj,Q10,Sztorm,5%
2135,339,Barwny Mintaj,Q8,Mielizna,15%
2135,339,Barwny Mintaj,R5,Harpie,0%
2135,339,Barwny Mintaj,Q3,Smok,35%
2137,318,Czerwony Węgorz,G13,Sztorm,30%
2138,338,Szary Mintaj,J13,Piraci,35%
2139,211,Fioletowy Dorsz,O2,Piraci,15%
2139,211,Fioletowy Dorsz,O2,Sztorm,0%
2139,211,Fioletowy Dorsz,N4,Sztorm,30%
2139,211,Fioletowy Dorsz,O3,Ogień,10%
2140,343,Biały Szprot,O3,Harpie,0%
2141,335,Czarny Łosoś,J5,Kraken,20%
2142,236,Złoty Szprot,P12,Rekiny,0%
2142,236,Złoty Szprot,N12,Piraci,15%
2142,236,Złoty Szprot,N12,Sztorm,0%
2143,345,Brązowy Łosoś,O10,Mielizna,14%
2143,345,Brązowy Łosoś,M8,Harpie,0%
2143,345,Brązowy Łosoś,M8,Mielizna,24%
2143,345,Brązowy Łosoś,M8,Sztorm,0%
2144,32,Srebrny Szprot,J13,Harpie,4%
2144,32,Srebrny Szprot,I12,Harpie,0%
2144,32,Srebrny Szprot,I10,Mielizna,10%
2144,32,Srebrny Szprot,I9,Mielizna,7%
2144,32,Srebrny Szprot,H7,Piraci,0%
2144,32,Srebrny Szprot,H7,Kraken,10%
2144,32,Srebrny Szprot,H6,Syreny,0%
2148,153,Fioletowy Karp,M1,Mielizna,10%
2150,311,Czerwony Sandacz,I4,Harpie,0%
2150,311,Czerwony Sandacz,J3,Smok,0%
2150,311,Czerwony Sandacz,J4,Syreny,0%
2150,311,Czerwony Sandacz,I4,Piraci,25%
2151,225,Barwny Leszcz,F8,Sztorm,20%
2151,225,Barwny Leszcz,G10,Kraken,20%
2152,328,Złoty Pstrąg,Q9,Mielizna,7%
2152,328,Złoty Pstrąg,P7,Piraci,20%
2152,328,Złoty Pstrąg,P7,Harpie,0%
2152,328,Złoty Pstrąg,Q3,Piraci,14%
2153,292,Brunatny Halibut,Q9,Harpie,0%
2153,292,Brunatny Halibut,Q9,Mielizna,5%
2153,292,Brunatny Halibut,Q7,Sztorm,25%
2153,292,Brunatny Halibut,Q6,Kraken,30%
2153,292,Brunatny Halibut,Q6,Sztorm,20%
2153,292,Brunatny Halibut,R5,Kraken,5%
2153,292,Brunatny Halibut,R5,Rekiny,5%
2153,292,Brunatny Halibut,Q4,Sztorm,5%
2154,285,Zielony Węgorz,Q10,Piraci,50%
2155,307,Fioletowy Halibut,J13,Rekiny,4%
2155,307,Fioletowy Halibut,I9,Harpie,0%
2157,325,Turkusowy Halibut,J14,Smok,20%
2157,325,Turkusowy Halibut,L13,Harpie,0%
2157,325,Turkusowy Halibut,M11,Kraken,45%
2158,289,Kolorowy Tuńczyk,H13,Mielizna,5%
2160,206,Niebieski Szprot,Q3,Harpie,0%
2160,206,Niebieski Szprot,P4,Piraci,0%
2160,206,Niebieski Szprot,M8,Rekiny,4%
2160,206,Niebieski Szprot,M9,Piraci,54%
2160,206,Niebieski Szprot,J12,Rekiny,4%
2160,206,Niebieski Szprot,J12,Smok,0%
2161,304,Tęczowy Pstrąg,I4,Syreny,4%
2161,304,Tęczowy Pstrąg,J4,Rekiny,4%
2161,304,Tęczowy Pstrąg,K3,Syreny,0%
2161,304,Tęczowy Pstrąg,I4,Harpie,0%
2163,203,Niebieski Łosoś,H4,Harpie,15%
2164,348,Czerwony Karp,G6,Piraci,45%
2164,348,Czerwony Karp,H7,Kraken,10%
2164,348,Czerwony Karp,H12,Sztorm,20%
2166,219,Czarny Karp,H10,Harpie,5%
2167,316,Złoty Węgorz,J13,Harpie,5%
2167,316,Złoty Węgorz,K11,Harpie,5%
2167,316,Złoty Węgorz,J12,Sztorm,25%
2169,349,Purpurowy Sandacz,Q3,Harpie,0%
2169,349,Purpurowy Sandacz,P7,Mielizna,4%
2169,349,Purpurowy Sandacz,P8,Mielizna,30%
2170,327,Czarny Szprot,H5,Harpie,0%
2170,327,Czarny Szprot,J5,Piraci,20%
2170,327,Czarny Szprot,J5,Sztorm,25%
2170,327,Czarny Szprot,K5,Syreny,20%
2170,327,Czarny Szprot,K5,Rekiny,0%
2172,287,Brunatny Dorsz,Q9,Mielizna,20%
2173,238,Purpurowy Szprot,O12,Harpie,10%
2173,238,Purpurowy Szprot,N12,Kraken,30%
2176,206,Niebieski Szprot,H15,Piraci,14%
2176,206,Niebieski Szprot,H15,Harpie,0%
2176,206,Niebieski Szprot,H15,Piraci,0%
2177,226,Pomarańczowy Śledź,Q5,Rekiny,10%
2177,226,Pomarańczowy Śledź,P5,Mielizna,25%
2178,333,Czerwony Mintaj,Q3,Harpie,0%
2178,333,Czerwony Mintaj,Q6,Rekiny,5%
2178,333,Czerwony Mintaj,Q3,Rekiny,5%
2179,339,Barwny Mintaj,Q6,Rekiny,5%
2179,339,Barwny Mintaj,Q9,Mielizna,5%
2180,320,Złoty Śledź,I2,Mielizna,7%
2181,332,Kolorowy Szczupak,J7,Rekiny,0%
2183,265,Turkusowy Węgorz,L5,Harpie,0%
2184,324,Tęczowy Mintaj,K12,Harpie,5%
2184,324,Tęczowy Mintaj,P11,Harpie,0%
2185,302,Tęczowy Leszcz,R13,Harpie,0%
2186,249,Biały Morszczuk,Q10,Harpie,0%
2186,249,Biały Morszczuk,Q9,Mielizna,10%
2186,249,Biały Morszczuk,Q8,Piraci,40%
2186,249,Biały Morszczuk,Q8,Mielizna,4%
2186,249,Biały Morszczuk,Q6,Kraken,0%
2186,249,Biały Morszczuk,R5,Piraci,0%
2186,249,Biały Morszczuk,Q3,Piraci,0%
2186,249,Biały Morszczuk,Q3,Rekiny,4%
2187,148,Turkusowy Pstrąg,P14,Harpie,4%
2187,148,Turkusowy Pstrąg,P15,Piraci,0%
2187,148,Turkusowy Pstrąg,P15,Rekiny,0%
2187,148,Turkusowy Pstrąg,O17,Harpie,4%
2187,148,Turkusowy Pstrąg,O15,Piraci,47%
2187,148,Turkusowy Pstrąg,P13,Rekiny,4%
2187,148,Turkusowy Pstrąg,P12,Piraci,0%
2187,148,Turkusowy Pstrąg,P12,Rekiny,10%
2188,352,Pomarańczowy Okoń,I12,Rekiny,4%
2189,347,Tęczowy Sandacz,O2,Harpie,0%
2189,347,Tęczowy Sandacz,O3,Mielizna,24%
2189,347,Tęczowy Sandacz,O3,Rekiny,7%
2189,347,Tęczowy Sandacz,N5,Rekiny,0%
2189,347,Tęczowy Sandacz,N4,Rekiny,4%
2190,343,Biały Szprot,H5,Harpie,10%
2190,343,Biały Szprot,I8,Mielizna,10%
2190,343,Biały Szprot,I9,Mielizna,7%
2191,234,Biały Karp,H5,Sztorm,35%
2191,234,Biały Karp,J5,Kraken,45%
2191,234,Biały Karp,H5,Harpie,15%
2192,342,Złoty Karp,Q9,Harpie,5%
2192,342,Złoty Karp,Q8,Harpie,20%
2192,342,Złoty Karp,R7,Sztorm,5%
2192,342,Złoty Karp,R6,Harpie,10%
2192,342,Złoty Karp,R6,Rekiny,5%
2192,342,Złoty Karp,R5,Sztorm,0%
2192,342,Złoty Karp,Q4,Harpie,15%
2192,342,Złoty Karp,Q4,Smok,15%
2192,342,Złoty Karp,Q3,Harpie,15%
2193,345,Brązowy Łosoś,O13,Harpie,0%
2193,345,Brązowy Łosoś,M13,Rekiny,4%
2195,353,Zielony Leszcz,K13,Harpie,0%
2195,353,Zielony Leszcz,M10,Piraci,54%
2195,353,Zielony Leszcz,P4,Sztorm,24%
2196,338,Szary Mintaj,K13,Sztorm,5%
2196,338,Szary Mintaj,M13,Sztorm,30%
2196,338,Szary Mintaj,N12,Kraken,30%
2197,190,Zielony Szczupak,M2,Harpie,0%
2197,190,Zielony Szczupak,J4,Kraken,14%
2198,292,Brunatny Halibut,Q2,Sztorm,35%
2199,344,Fioletowy Łosoś,N3,Piraci,0%
2199,344,Fioletowy Łosoś,M4,Piraci,17%
2199,344,Fioletowy Łosoś,L4,Rekiny,0%
2199,344,Fioletowy Łosoś,K4,Kraken,0%
2199,344,Fioletowy Łosoś,J4,Piraci,30%
2199,344,Fioletowy Łosoś,J4,Harpie,0%
2200,32,Srebrny Szprot,F4,Harpie,0%
2200,32,Srebrny Szprot,E4,Sztorm,10%
2200,32,Srebrny Szprot,C4,Piraci,0%
2201,311,Czerwony Sandacz,G5,Harpie,0%
2201,311,Czerwony Sandacz,H7,Kraken,0%
2201,311,Czerwony Sandacz,G9,Kraken,5%
2204,283,Purpurowy Szczupak,N15,Sztorm,15%
2204,283,Purpurowy Szczupak,O14,Harpie,0%
2204,283,Purpurowy Szczupak,P12,Sztorm,0%
2205,289,Kolorowy Tuńczyk,K12,Harpie,10%
2205,289,Kolorowy Tuńczyk,K12,Piraci,0%
2206,225,Barwny Leszcz,M11,Góra lodowa,15%
2206,225,Barwny Leszcz,M11,Sztorm,30%
2206,225,Barwny Leszcz,M10,Sztorm,15%
2206,225,Barwny Leszcz,P5,Rekiny,10%
2206,225,Barwny Leszcz,P4,Mielizna,20%
2207,239,Czarny Tuńczyk,O2,Harpie,0%
2207,239,Czarny Tuńczyk,O2,Smok,0%
2207,239,Czarny Tuńczyk,N2,Rekiny,4%
2207,239,Czarny Tuńczyk,N2,Sztorm,0%
2207,239,Czarny Tuńczyk,M2,Piraci,0%
2207,239,Czarny Tuńczyk,K4,Rekiny,7%
2209,330,Pomarańczowy Szczupak,N2,Rekiny,0%
2211,304,Tęczowy Pstrąg,G9,Rekiny,7%
2211,304,Tęczowy Pstrąg,G10,Piraci,30%
2211,304,Tęczowy Pstrąg,H11,Harpie,0%
2212,285,Zielony Węgorz,Q12,Sztorm,15%
2213,15,Tęczowy Łosoś,K13,Rekiny,0%
2213,15,Tęczowy Łosoś,M13,Harpie,0%
2213,15,Tęczowy Łosoś,M13,Mielizna,4%
2213,15,Tęczowy Łosoś,L13,Mielizna,10%
2213,15,Tęczowy Łosoś,K13,Rekiny,4%
2213,15,Tęczowy Łosoś,J13,Rekiny,4%
2213,15,Tęczowy Łosoś,J13,Sztorm,14%
2214,348,Czerwony Karp,I10,Mielizna,10%
2215,316,Złoty Węgorz,J13,Harpie,0%
2216,318,Czerwony Węgorz,K16,Góra lodowa,25%
2216,318,Czerwony Węgorz,K15,Harpie,10%
2217,153,Fioletowy Karp,N4,Harpie,5%
2217,153,Fioletowy Karp,M4,Sztorm,0%
2217,153,Fioletowy Karp,L4,Sztorm,5%
2217,153,Fioletowy Karp,J4,Harpie,0%
2217,153,Fioletowy Karp,J4,Sztorm,0%
2220,215,Turkusowy Sandacz,H4,Rekiny,7%
2220,215,Turkusowy Sandacz,I3,Rekiny,0%
2220,215,Turkusowy Sandacz,K2,Harpie,0%
2220,215,Turkusowy Sandacz,K2,Mielizna,4%
2220,215,Turkusowy Sandacz,L2,Mielizna,4%
2221,212,Brązowy Mintaj,L2,Harpie,0%
2223,219,Czarny Karp,G5,Piraci,0%
2223,219,Czarny Karp,F6,Piraci,0%
2223,219,Czarny Karp,G7,Kraken,30%
2223,219,Czarny Karp,G10,Piraci,0%
2223,219,Czarny Karp,H11,Kraken,10%
2224,350,Zielony Halibut,P9,Harpie,4%
2224,350,Zielony Halibut,R5,Kraken,54%
2224,350,Zielony Halibut,Q8,Mielizna,4%
2224,350,Zielony Halibut,Q9,Mielizna,4%
2225,289,Kolorowy Tuńczyk,H13,Sztorm,20%
2225,289,Kolorowy Tuńczyk,I13,Piraci,0%
2226,318,Czerwony Węgorz,K13,Rekiny,5%
2226,318,Czerwony Węgorz,L13,Harpie,0%
2226,318,Czerwony Węgorz,J14,Góra lodowa,20%
2227,211,Fioletowy Dorsz,N4,Piraci,10%
2227,211,Fioletowy Dorsz,O3,Piraci,35%
2230,276,Turkusowy Szczupak,J8,Mielizna,70%
2230,276,Turkusowy Szczupak,K9,Rekiny,0%
2230,276,Turkusowy Szczupak,O11,Rekiny,5%
2230,276,Turkusowy Szczupak,P11,Harpie,10%
2232,236,Złoty Szprot,O13,Kraken,20%
2232,236,Złoty Szprot,O12,Harpie,5%
2233,325,Turkusowy Halibut,P10,Piraci,10%
2233,325,Turkusowy Halibut,P8,Mielizna,5%
2233,325,Turkusowy Halibut,P4,Harpie,20%
2234,343,Biały Szprot,K17,Góra lodowa,7%
2234,343,Biały Szprot,J15,Piraci,10%
2235,353,Zielony Leszcz,Q3,Harpie,0%
2235,353,Zielony Leszcz,P4,Mielizna,10%
2235,353,Zielony Leszcz,P4,Mielizna,7%
2235,353,Zielony Leszcz,Q3,Smok,24%
2236,356,Purpurowy Śledź,Q4,Sztorm,4%
2236,356,Purpurowy Śledź,R5,Rekiny,7%
2236,356,Purpurowy Śledź,Q7,Sztorm,24%
2236,356,Purpurowy Śledź,Q8,Sztorm,14%
2236,356,Purpurowy Śledź,Q9,Mielizna,14%
2236,356,Purpurowy Śledź,Q9,Ogień,7%
2236,356,Purpurowy Śledź,P10,Sztorm,14%
2237,360,Zielony Śledź,R5,Rekiny,0%
2238,342,Złoty Karp,Q3,Piraci,45%
2239,293,Szary Morszczuk,H4,Piraci,14%
2239,293,Szary Morszczuk,H4,Harpie,0%
2239,293,Szary Morszczuk,J4,Rekiny,10%
2239,293,Szary Morszczuk,K5,Kraken,0%
2239,293,Szary Morszczuk,J5,Rekiny,7%
2239,293,Szary Morszczuk,I5,Rekiny,7%
2239,293,Szary Morszczuk,H5,Rekiny,4%
2240,320,Złoty Śledź,G5,Smok,7%
2240,320,Złoty Śledź,E6,Kraken,40%
2240,320,Złoty Śledź,E7,Harpie,0%
2240,320,Złoty Śledź,F7,Sztorm,0%
2242,349,Purpurowy Sandacz,O11,Syreny,10%
2242,349,Purpurowy Sandacz,N11,Piraci,20%
2245,359,Biały Dorsz,J14,Góra lodowa,10%
2245,359,Biały Dorsz,M11,Piraci,0%
2246,249,Biały Morszczuk,P4,Mielizna,4%
2246,249,Biały Morszczuk,N7,Rekiny,4%
2246,249,Biały Morszczuk,J13,Harpie,4%
2248,292,Brunatny Halibut,Q4,Rekiny,5%
2248,292,Brunatny Halibut,Q4,Smok,0%
2248,292,Brunatny Halibut,Q3,Harpie,0%
2249,347,Tęczowy Sandacz,N3,Harpie,0%
2249,347,Tęczowy Sandacz,J4,Rekiny,4%
2250,340,Czarny Szczupak,I4,Rekiny,0%
2250,340,Czarny Szczupak,J5,Harpie,4%
2250,340,Czarny Szczupak,J5,Kraken,20%
2250,340,Czarny Szczupak,J6,Piraci,37%
2250,340,Czarny Szczupak,J6,Rekiny,0%
2251,363,Kolorowy Sandacz,N12,Kraken,15%
2251,363,Kolorowy Sandacz,N12,Syreny,0%
2251,363,Kolorowy Sandacz,N12,Rekiny,10%
2252,362,Szary Halibut,Q12,Harpie,7%
2252,362,Szary Halibut,Q13,Harpie,0%
2252,362,Szary Halibut,Q15,Rekiny,7%
2252,362,Szary Halibut,O14,Góra lodowa,20%
2253,361,Czerwony Leszcz,P11,Sztorm,0%
2253,361,Czerwony Leszcz,N11,Harpie,10%
2253,361,Czerwony Leszcz,M11,Harpie,10%
2254,352,Pomarańczowy Okoń,J11,Harpie,7%
2254,352,Pomarańczowy Okoń,J12,Sztorm,17%
2255,206,Niebieski Szprot,K12,Harpie,0%
2255,206,Niebieski Szprot,M11,Kraken,10%
2255,206,Niebieski Szprot,N11,Rekiny,0%
2255,206,Niebieski Szprot,O11,Rekiny,4%
2257,225,Barwny Leszcz,M4,Harpie,0%
2257,225,Barwny Leszcz,M4,Rekiny,10%
2257,225,Barwny Leszcz,K4,Smok,0%
2257,225,Barwny Leszcz,I4,Sztorm,0%
2259,357,Pomarańczowy Jesiotr,I7,Sztorm,5%
2259,357,Pomarańczowy Jesiotr,K9,Rekiny,10%
2260,190,Zielony Szczupak,I5,Piraci,27%
2262,285,Zielony Węgorz,R14,Góra lodowa,30%
2262,285,Zielony Węgorz,R13,Harpie,20%
2265,345,Brązowy Łosoś,J13,Góra lodowa,4%
2265,345,Brązowy Łosoś,J13,Harpie,7%
2266,304,Tęczowy Pstrąg,K12,Rekiny,7%
2266,304,Tęczowy Pstrąg,L11,Kraken,0%
2266,304,Tęczowy Pstrąg,M11,Kraken,34%
2266,304,Tęczowy Pstrąg,M11,Rekiny,7%
2266,304,Tęczowy Pstrąg,N11,Smok,10%
2266,304,Tęczowy Pstrąg,P11,Harpie,0%
2267,316,Złoty Węgorz,J14,Sztorm,30%
2267,316,Złoty Węgorz,K13,Sztorm,15%
2267,316,Złoty Węgorz,M12,Sztorm,15%
2267,316,Złoty Węgorz,N12,Harpie,10%
2267,316,Złoty Węgorz,N12,Ogień,10%
2268,354,Fioletowy Szprot,H15,Harpie,0%
2268,354,Fioletowy Szprot,G17,Sztorm,10%
2268,354,Fioletowy Szprot,H17,Piraci,34%
2270,215,Turkusowy Sandacz,Q3,Piraci,0%
2270,215,Turkusowy Sandacz,Q3,Harpie,0%
2270,215,Turkusowy Sandacz,Q3,Rekiny,0%
2270,215,Turkusowy Sandacz,Q5,Piraci,40%
2270,215,Turkusowy Sandacz,Q8,Piraci,0%
2270,215,Turkusowy Sandacz,Q8,Mielizna,7%
2270,215,Turkusowy Sandacz,Q9,Mielizna,20%
2271,335,Czarny Łosoś,F6,Piraci,65%
2272,234,Biały Karp,G3,Harpie,15%
2272,234,Biały Karp,G3,Sztorm,20%
2273,344,Fioletowy Łosoś,G5,Piraci,17%
2273,344,Fioletowy Łosoś,F6,Harpie,7%
2273,344,Fioletowy Łosoś,F7,Kraken,7%
2273,344,Fioletowy Łosoś,E8,Piraci,0%
2273,344,Fioletowy Łosoś,E8,Harpie,0%
2273,344,Fioletowy Łosoś,F7,Sztorm,7%
2274,32,Srebrny Szprot,E4,Sztorm,4%
2274,32,Srebrny Szprot,C4,Piraci,0%
2274,32,Srebrny Szprot,B3,Harpie,4%
2274,32,Srebrny Szprot,C3,Harpie,0%
2274,32,Srebrny Szprot,C4,Mielizna,4%
2274,32,Srebrny Szprot,E4,Smok,17%
2275,153,Fioletowy Karp,L2,Harpie,10%
2277,318,Czerwony Węgorz,J14,Harpie,0%
2277,318,Czerwony Węgorz,K13,Rekiny,10%
2277,318,Czerwony Węgorz,J14,Góra lodowa,20%
2278,212,Brązowy Mintaj,O3,Piraci,17%
2278,212,Brązowy Mintaj,L4,Piraci,0%
2278,212,Brązowy Mintaj,L4,Rekiny,7%
2278,212,Brązowy Mintaj,K4,Piraci,0%
2278,212,Brązowy Mintaj,K4,Rekiny,0%
2278,212,Brązowy Mintaj,J4,Piraci,0%
2278,212,Brązowy Mintaj,J4,Kraken,4%
2278,212,Brązowy Mintaj,H4,Sztorm,0%
2279,211,Fioletowy Dorsz,R7,Piraci,25%
2279,211,Fioletowy Dorsz,Q9,Sztorm,20%
2279,211,Fioletowy Dorsz,Q10,Sztorm,15%
2283,265,Turkusowy Węgorz,L2,Mielizna,5%
2284,364,Biały Sandacz,N10,Mielizna,10%
2284,364,Biały Sandacz,N9,Harpie,0%
2284,364,Biały Sandacz,M8,Mielizna,5%
2284,364,Biały Sandacz,O7,Mielizna,10%
2284,364,Biały Sandacz,Q9,Rekiny,0%
2285,276,Turkusowy Szczupak,Q9,Harpie,5%
2285,276,Turkusowy Szczupak,Q9,Mielizna,5%
